"","Categoria","Linea","Marca","Assortment","ID","Vta_und"
"767","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202203,1
"768","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202204,4
"769","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202205,13
"770","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202206,69
"771","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202207,142
"772","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202208,210
"773","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202209,132
"774","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202210,446
"775","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202211,586
"776","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202212,298
"777","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202213,478
"778","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202214,1429
"779","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202215,646
"780","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202216,288
"781","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202217,209
"782","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202218,662
"783","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202219,422
"784","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202220,288
"785","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202221,326
"786","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202222,366
"787","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202223,322
"788","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202224,1057
"789","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202225,569
"790","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202226,194
"791","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202227,97
"792","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202228,313
"793","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202229,2773
"794","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202230,943
"795","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202231,239
"796","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202232,349
"797","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202233,908
"798","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202234,692
"799","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202235,445
"800","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202236,846
"801","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202237,468
"802","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202238,1626
"803","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202239,350
"804","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202240,625
"805","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202241,183
"806","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202242,1140
"807","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202243,168
"808","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202244,148
"809","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202245,137
"810","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202246,2885
"811","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202247,252
"812","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202248,2617
"813","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202249,385
"814","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202250,196
"815","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202251,140
"816","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202252,94
"817","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202253,19
"818","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202301,53
"819","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202302,49
"820","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202303,42
"821","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202304,87
"822","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202305,76
"823","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202306,83
"824","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202307,552
"825","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202308,156
"826","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202309,867
"827","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202310,86
"828","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202311,119
"829","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202312,87
"830","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202313,114
"831","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202314,112
"832","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202315,117
"833","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202316,200
"834","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202317,165
"835","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202318,168
"836","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202319,159
"837","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202320,83
"838","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202321,61
"839","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202322,252
"840","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202323,103
"841","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202324,106
"842","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202325,69
"843","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202326,67
"844","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202327,86
"845","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202328,44
"846","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202329,94
"847","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202330,28
"848","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202331,83
"849","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202332,86
"850","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202333,62
"851","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202334,53
"852","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202335,624
"853","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202336,97
"854","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202337,35
"855","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202338,30
"856","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202339,117
"857","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202340,1515
"858","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202341,52
"859","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202342,391
"860","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202343,128
"861","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202344,126
"862","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202345,68
"863","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202346,51
"864","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202347,58
"865","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202348,30
"866","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202111,31
"867","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202112,82
"868","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202113,103
"869","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202114,116
"870","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202115,174
"871","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202116,272
"872","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202117,192
"873","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202118,180
"874","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202119,187
"875","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202120,137
"876","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202121,230
"877","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202122,200
"878","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202123,166
"879","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202124,281
"880","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202125,297
"881","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202126,277
"882","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202127,274
"883","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202128,328
"884","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202129,331
"885","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202130,268
"886","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202131,238
"887","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202132,187
"888","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202133,90
"889","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202134,74
"890","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202135,63
"891","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202136,52
"892","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202137,37
"893","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202138,23
"894","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202139,17
"895","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202140,35
"896","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202141,65
"897","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202142,54
"898","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202143,100
"899","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202144,61
"900","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202145,88
"901","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202146,118
"902","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202147,91
"903","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202148,72
"904","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202149,80
"905","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202150,58
"906","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202151,92
"907","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202152,78
"908","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202153,9
"909","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202201,43
"910","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202202,42
"911","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202203,58
"912","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202204,67
"913","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202205,76
"914","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202206,44
"915","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202207,21
"916","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202208,17
"917","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202209,20
"918","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202210,46
"919","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202211,48
"920","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202212,16
"921","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202213,20
"922","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202214,13
"923","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202215,4
"924","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202216,7
"925","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202217,18
"926","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202218,399
"927","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202219,25
"928","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202220,16
"929","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202221,13
"930","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202222,26
"931","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202223,80
"932","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202224,240
"933","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202225,272
"934","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202226,207
"935","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202227,903
"936","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202228,66
"937","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202229,120
"938","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202230,52
"939","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202231,29
"940","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202232,22
"941","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202233,38
"942","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202234,20
"943","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202235,24
"944","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202236,15
"945","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202237,115
"946","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202238,12
"947","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202239,17
"948","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202240,7
"949","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202241,8
"950","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202242,3
"951","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202243,3
"952","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202244,6
"953","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202245,7
"954","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202246,3
"955","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202247,8
"956","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202248,3
"957","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202249,1
"958","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202250,3
"959","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202251,10
"960","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202252,3
"961","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202253,5
"962","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202301,7
"963","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202302,20
"964","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202303,22
"965","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202304,15
"966","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202305,12
"967","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202306,2
"968","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202307,9
"969","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202308,1
"970","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202309,5
"971","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202311,3
"972","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202312,2
"973","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202313,2
"974","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202314,1
"975","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202316,2
"976","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202318,1
"977","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202320,1
"978","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202321,1
"979","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202322,1
"980","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202323,2
"981","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202329,3
"982","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202330,1
"983","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202331,1
"984","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202332,1
"985","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202333,2
"986","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202334,1
"987","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202335,1
"988","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202339,1
"989","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04S 4/64",202341,1
"990","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202101,156
"991","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202102,129
"992","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202103,109
"993","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202104,108
"994","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202105,65
"995","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202106,26
"996","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202107,29
"997","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202108,29
"998","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202109,28
"999","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202110,23
"1000","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202111,66
"1001","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202112,167
"1002","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202113,181
"1003","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202114,157
"1004","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202115,125
"1005","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202116,170
"1006","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202117,223
"1007","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202118,206
"1008","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202119,197
"1009","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202120,159
"1010","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202121,119
"1011","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202122,122
"1012","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202123,97
"1013","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202124,101
"1014","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202125,98
"1015","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202126,112
